name,lanes,road_capacity_from_conversion,highway,oneway,road_capacity
Guillermo Reiss,,1,residential,,0.106553621826
,,3,secondary_link,yes,0.131803696279
Av. America,,3,primary,yes,0.453823433222
Republica,,3,secondary,yes,1.4153906695
Naciones Unidas,2,3,primary,yes,1.08719140159
Republica,,3,secondary,yes,1.28174697217
Avenida América,,3,primary,yes,0.790338471367
Luis Cadena,,1,residential,,0.109751727169
,,1,residential,,0.0532569053274
N36a,,1,residential,,0.0747711427755
Pedro Bazan,,1,residential,,0.241235188773
,,1,residential,,0.154261071928
Calle Luis Algomedo,,1,unclassified,,0.172145642143
Calle Berbabe,,1,unclassified,,0.18881853831
,,1,residential,,0.0758877604468
Francisco Hernandez de Giron,,1,residential,yes,0.0443638026754
Egas,,1,residential,,0.0653245652232
,,3,primary,yes,0.164663014735
Carondelet,,1,residential,,0.290502447317
,,1,service,no,0.121398749483
,,3,secondary,yes,0.105483761801
Republica,,3,secondary,yes,0.584055366086
Republica,,3,secondary,yes,0.840763574133
Republica,,3,secondary,yes,1.1008022667
,,3,secondary,yes,0.0979382295148
,,3,secondary,yes,0.618416074497
General Rumiñahui,,4,trunk,yes,6.37750925416
E14a,,1,residential,,0.122898869885
S3f,,1,residential,,0.176911589672
S3g,,1,residential,,0.15438142698
Cenepa,,1,residential,no,0.39863768199
,,1,residential,,0.149917112264
,,1,residential,,0.0976035210739
Avenida Amazonas,,3,primary,yes,0.137831527885
E14b,,1,residential,,0.0912594910121
Manuel Ruales,,1,residential,,0.0690095460597
Almendro,,1,residential,,0.0753102906095
Manuel Leon,,1,residential,,0.0675610866563
,,1,residential,,0.10346825324
Jose Xironsa,,1,residential,yes,0.0565146743393
Diego Montanero,,1,residential,,0.12012672261
Felix Tello,,1,residential,,0.0958350585385
,,1,residential,,0.156571219692
Calle 4,,1,residential,,0.128260597047
Bartolome Zamora,,1,residential,,0.123530279127
Autopista Manuel Córdova Galarza,,4,trunk,yes,35.4836529349
,3,4,trunk,yes,0.0
,,3,primary,-1,0.0811552262354
Avenida Mariscal Sucre,3,3,primary,-1,0.0808439369844
,,3,primary_link,,0.432418780222
Diego Vasquez de Cepeda,,3,primary,yes,5.08618481247
Real Audiencia,,3,secondary,yes,5.92603717329
Oe3,,1,residential,,0.171203105122
N74b,,1,residential,,0.105590081963
N73a,,1,residential,,0.115741905245
N73 Oe2,,1,residential,,0.0572934745368
N75 Oe2c,,1,residential,,0.164076619174
Mariana de Jesús,,1,residential,yes,0.112566541821
,,3,secondary,yes,0.45634188837
N 74 Oe2c,,1,residential,,0.169290075098
N74 Oe2,,1,residential,,0.111117115067
Jose Andrade,,1,residential,,0.0608049929933
José de la Rea,,1,residential,,0.336150843958
N72b Oe2,,1,residential,,0.111861310474
N72 Oe2e,,1,residential,,0.0954453874307
Rodrigo de Villalobos,,1,residential,,0.329748328078
N72 b Oe2c,,1,residential,,0.111689802781
Mariano Pozo,,1,residential,,0.446276608588
n71b,,1,residential,,0.0536573359577
N71a,,1,residential,,0.129889999372
N71b,,1,residential,,0.0547251911268
N71b,,1,residential,,0.127304750079
Oe3a,,1,residential,,0.425402052921
Moises Luna Andrade,,3,secondary,,1.38213673982
Manuela Quiroga,,1,residential,,0.192870265667
Maria de la Vega (Oe3j),,1,residential,,0.29061537997
,,1,residential,,0.109372815283
,,1,residential,,0.197117331344
Oe4 Hermana Juana,,1,residential,,0.949269296249
,,1,residential,,0.0553576110233
N71H,,1,residential,,0.101122910461
Oe4c,,1,residential,,0.216799464174
,,1,residential,,0.185155057919
Tomas Mideros,,1,residential,,0.457606727036
,,1,residential,,0.12259165637
,,1,residential,,0.0417709633847
,,1,residential,,0.0636750005346
Oe3j,,1,residential,,0.487924219124
,,1,residential,,0.0908288475162
Maria Ontaneda,,1,residential,,0.225701378634
Isabel De Santiago,,1,residential,,0.328233361319
,,1,residential,,0.0294942365693
Rosa Campuzano,,1,residential,,0.270984875434
Calle A,,1,residential,,0.334141492763
Manuela Herrera,,1,residential,,0.182549063679
Adoum Oe4c,2,1,residential,,0.362677465409
Oe4d Mercedes Noboa,,1,residential,,0.065450037444
Oe4d Mercedes Noboa,2,1,residential,,0.164901081128
Sotomayor,,1,residential,,0.0324800908875
Calle Manuel Soto Mayor,,1,residential,,0.0717927033477
Diego Brieda,,1,residential,,0.447086878481
Casarez,,1,residential,,0.146623462292
Clemente Celi,,1,residential,,0.097441675514
,,1,residential,,0.129801731523
,,1,residential,,0.181614083552
Lorenzo Chávez,,1,residential,,0.121541217693
N33b,,1,residential,,0.0464781150688
,,1,residential,,0.146625751386
Augusto Egas,,1,residential,,0.0857682472588
,,1,residential,,0.400472735266
Ignasio Bossano,,1,residential,,0.39510028684
Sergio Jativa,,1,residential,,0.161459092932
Carlos Guerrero,,1,residential,,0.238522229216
Roca,,1,residential,,0.306260529539
Pasaje Panorama,,1,residential,,0.117759942162
E14a,,1,residential,,0.0568938686795
Carlos Montufar,,1,residential,yes,0.187113417702
La Cumbre,,1,unclassified,yes,0.156319698893
El Monitor,,1,unclassified,yes,0.138159528491
Ignacio Lasso,,1,residential,,0.144446411281
Los Obrajes E14b,,1,residential,,0.076841984899
Austria,,1,residential,yes,0.191510123894
Irlanda,,1,residential,,0.179889839643
Portugal,,3,secondary,yes,1.07095114471
República de El Salvador,,3,secondary,yes,0.0908206852288
,,3,secondary_link,yes,0.533362334159
Ave. Mariana de Jesús,,3,secondary,yes,3.29887428022
M. Iturrey,,1,residential,,0.142868104448
San Ignacio,,1,residential,no,0.324871300637
Avenida González Suárez,,3,secondary,yes,3.27270537388
Gonnessiat,,1,residential,yes,0.224035979127
Avenida González Suárez,,3,secondary,yes,3.2706142697
San Ignacio,,1,residential,no,0.300172517122
Barón de Humboldt,,1,residential,yes,0.576831029437
Jonás Guerrero,,1,residential,no,0.0863273665234
Camino de Orellana,,1,residential,no,0.518802165216
L. Plaza Lasso,,1,unclassified,yes,0.233711912967
Calvario,,1,unclassified,,0.205548267862
,,1,unclassified,,0.0840480607291
Orellana,,3,secondary,yes,1.58825637652
Mariano Paredes,,1,residential,yes,1.4708420776
Juan Villalengua,,1,unclassified,,0.154449318298
Carlos V Quinto,,1,residential,no,0.0209089164684
Fernandez Salvador,,2,tertiary,yes,1.76108388412
Fernandez Salvador,,2,tertiary,yes,1.72425087369
Pedro Valverde,,1,residential,,0.222283188577
Pablo Barba,,1,residential,,0.123854879896
,,1,unclassified,,0.060883264066
,,1,unclassified,,0.202613740764
,,1,unclassified,,0.242739221957
,,1,unclassified,,0.0534528444715
Gualaquiza,,2,tertiary,yes,0.671556546341
Luis Tufiño,,3,secondary,yes,0.74051533727
Rio Timbara,,1,residential,,0.23050588086
Rio Putumayo,,1,residential,,0.223841289618
Quitumbe,,1,residential,,0.185249353414
Rio Timbara,,1,unclassified,,0.194961938616
Rio Putumayo,,1,residential,,0.195707015912
Nazaret,,1,residential,,0.821319878856
Saraguro,,1,service,,0.027016079938
Quitumbe,,1,residential,,0.377240045423
Alelies,,1,residential,,0.139375071515
Sabanilla,,1,residential,no,0.314287811872
Bartolome Zamora,,1,residential,,0.211519695155
Bellavista,,2,tertiary,no,2.4450228323
Bartolome de Zamora,,1,living_street,,0.190319700496
,,1,residential,yes,0.0321332121896
,,1,residential,yes,0.0431533921341
El manantial,,1,residential,,0.106135902086
Gualaquiza,,2,tertiary,,1.39426236352
Las Fuentes,,1,unclassified,,0.0987460264929
Las Cascadas,,1,living_street,,0.189541211844
Los Arroyos,,1,residential,,0.0638853276819
De los Molles,,1,residential,,0.227387063125
Ramon Chiriboga,,3,secondary,yes,0.460575112599
25 de Mayo,,1,residential,,0.0671873142317
Ezequiel Marquez,,1,residential,,0.0790437074396
Huachi,,1,residential,,0.143951195407
Mariano Jacome,,1,unclassified,,0.159436205466
John F. Kennedy,,1,residential,no,0.57849542014
La Esperanza,,1,residential,,0.584312911532
Van Gohg,,1,residential,,0.0966676375174
Rembrant,,1,residential,,0.0980984654426
,,1,residential,,0.0577736628293
Fco. de Goya,,1,residential,,0.244666934482
Murillo,,1,residential,,0.0849480944186
Peter Rubens,,1,residential,,0.0861367970642
Diego Velásquez,,1,residential,,0.17705877033
La Esperanza,,1,residential,,0.452053135291
Piedras Negras,,1,residential,,0.849204362064
Joaquín De Soto,,1,unclassified,,0.180011976235
Nogales,,1,residential,,0.173992557209
San Jose del Condado,,1,residential,,0.499277320226
Avenida De La Prensa,,3,primary,yes,1.53241266271
Leonardo Da Vinci,,1,residential,,0.142360698289
,,1,residential,,0.026499467301
Fernando Daquilema,,1,residential,,0.48650391185
La Sagalita,,1,residential,,0.0587221487658
La Sirena,,1,residential,,0.1098525373
Juan De Dios,,1,residential,,0.0877063839891
,,1,residential,,0.113986457145
Oe4U,,1,residential,,0.0888259427261
Diego de Vaca,,1,unclassified,,0.113965299516
Pasaje X,,1,unclassified,,0.350376787111
Calle 3,,1,unclassified,,0.0863665290229
Pasaje Y,,1,residential,,0.266009659146
Calle 2,,1,residential,,0.147131057978
Jose Miguel Carrion,,1,unclassified,,0.502852598099
Union Y Progreso,,1,residential,,0.324639433074
Pedro de Ibarra,,1,residential,,0.223549821756
Alfonso del Hierro,,1,residential,,0.407502604403
Jose Nogales,,1,unclassified,,0.736626113572
Emilio Bustamante,,1,residential,,1.24332388717
Isabel del Hierro,,1,unclassified,,0.307055670571
Santa Teresa,,1,unclassified,,0.291458743295
Jose Miguel Carrion,,1,residential,,0.175771642483
Caton Cardenas,,1,residential,yes,0.0615786151873
,,1,residential,,0.0
Ingas,,1,residential,,0.0990756028728
Capizon,,1,residential,,0.0672406996107
Avenida Jaime Roldós Aguilera,,2,tertiary,yes,1.83467742159
César Borja Cordero,,1,residential,no,0.639540470438
Miguel Angel AsturiasAsturias,,1,residential,,0.338357741672
,,1,residential,,0.0507615768877
Oe4b,,1,residential,,0.115686543521
N78 Oe4D,,1,residential,,0.393972908531
N75c Oe4,,1,residential,,0.159686558171
,,1,residential,,0.031308166862
Nicolas Alba,,1,unclassified,,0.170966791748
A,,1,residential,,0.119223566894
,,1,residential,,0.0809349333864
B,,1,residential,,0.0717991246027
,,1,residential,yes,0.0614495169553
C,,1,residential,,0.212584010486
Rio de Janeiro,,1,residential,no,0.644231255167
Mexico,,1,residential,no,0.399397705704
,,3,primary_link,yes,0.666312539665
,,3,primary_link,yes,0.421406888065
José Riofrío,,1,residential,yes,0.488759337103
Bogota,,1,residential,yes,0.351993888841
Juana Terrazas,,1,residential,,0.0600363889467
N71a,,1,residential,,0.077530818929
Vincent Van Gogh,2,1,residential,,0.151273468953
OE4 Harmensz Van Risn Rembrandt,2,1,residential,,0.23659537282
Juana Terrazas,2,1,residential,,0.267469359737
,,1,residential,,0.119927276208
Calle G,,1,residential,yes,0.0676217964511
Oe4a,,1,residential,,0.118295475509
Oe4,,1,residential,,0.108130426763
,,1,residential,,0.0644612126276
,,3,secondary,yes,0.446221242931
,,3,secondary,yes,0.457990929233
,2,3,primary_link,yes,0.377179140648
La Sagalita,,1,residential,,0.201008711354
julian Quito,,1,unclassified,,0.296616474824
Piedras Negras,,1,unclassified,,0.17853142247
Francisco Arcos,,1,unclassified,,0.165221221516
Jose Arteta y Calisto,,1,unclassified,no,0.807399710226
,,1,residential,,0.0781688338369
Peripa,,1,residential,,0.186965614634
Santa Teresa,,1,residential,,0.477724091124
Pasaje 3,,1,residential,,0.102177161086
Pasaje 3,,1,residential,,0.0578002391734
Belisario Torres,,1,residential,,0.0993193236811
Cuicocha,,1,residential,yes,0.499869236777
San Ignacio de Loyola,,1,residential,,0.0795789370306
Lizardo Ruiz,,3,secondary,no,0.807861181556
Alfareros,,1,unclassified,-1,0.270403744449
Union Y progreso,,1,residential,yes,0.457189118999
Manuel Chiriboga,,1,unclassified,,0.0358176712522
Miguel Angel,,1,unclassified,,0.0796070743559
Pablo Picasso,,1,unclassified,,0.296100250806
Gustavo Lemos,,1,unclassified,yes,0.175771668047
David Ledesma,,1,residential,,0.478059936395
John F Kennedy,,1,residential,yes,0.440355621039
Martin Alonso,,1,residential,,0.160435557607
Bachiller Guevara,,1,residential,,0.165334930834
Dias Areas,,1,unclassified,,0.164703864219
Ramon Chiriboga,,3,secondary,,1.29589102693
Ramon Chiriboga,,3,secondary,yes,0.0269025895669
Ramon Chiriboga,,1,residential,yes,0.0716679066549
Diego Vasquez,,1,unclassified,yes,0.064360231137
Jacinto Morlan,,1,unclassified,,0.123554784447
Miguel Moreno,,1,residential,,0.12802261616
Pablo Palacio,,1,residential,,0.197380800284
Eduardo Mera,,1,residential,,0.118844445283
Isidro Loza,,1,unclassified,,0.093048772071
Aguirre,,1,residential,,0.274253008082
Suazo,,1,residential,,0.0743863369709
Diego Suares,,1,residential,,0.0734703268126
Marcelino Navarrete,,1,residential,,0.268982797647
Diego de Tapia,,1,residential,,0.261230013793
Domingo Segura,,1,residential,,0.317698013934
Bellavista,,1,residential,,0.176168588052
Pedro Munos,,1,unclassified,,0.125133815392
De los Ciruelos,,1,residential,,0.219142813658
Oe4f,,1,residential,,0.178137445029
OE4D,,1,residential,,0.121002011349
Pedro Muñoz,,1,unclassified,,0.284846490901
Bellavista,,1,unclassified,,0.227731734893
San Carlos,,1,residential,,0.235639247174
Espinosa Polit,,1,residential,yes,0.350057504787
Alberto Bastidas,,1,residential,,0.150235192441
Manta,,1,unclassified,,0.215954544565
De los Girasoles,,1,unclassified,,0.136588552298
OE4n,,1,residential,,0.0713599529704
OE4m,,1,unclassified,,0.0735501137049
OE4l,,1,unclassified,,0.0779436374552
San Carlos,,1,residential,,0.0712296459506
Libertador,,1,residential,,0.560481768933
Francisco Pacheco,,1,residential,yes,0.436543130959
Jose Figueroa,,1,residential,,0.206460712085
Juan Caso,,1,residential,,0.100673066539
Pedro Freile,,1,residential,,1.10522462024
Gnral. Jose Maria Guerrero,,1,residential,-1,0.791161801145
,,1,residential,,0.0762669274228
Rumicuro,,1,unclassified,,0.29499978022
Manta,,1,residential,,0.315686563888
,,1,residential,,0.153016045936
Bolibar Guerrero,,1,residential,,0.158180383664
Sabanilla,,1,residential,yes,0.745925391309
,,1,residential,,0.183940799365
Roberto Heredia,,1,residential,yes,0.202576251619
Ernesto Delgado,,1,unclassified,,0.113643666115
Infantes,,1,residential,,0.127078284455
Roberto Heredia,,1,residential,,0.100002429403
Francisco Pacheco,,1,residential,no,0.0902077955832
Flor Elicio,,1,residential,,0.0744608214102
Huachi,,1,residential,,1.19941945259
Jose Ruliova,,1,unclassified,,0.0996056656854
Domingo Juan,,1,residential,,0.314204525014
Hernando de Soto,,1,residential,,0.281720579703
Pedro de Alvarado,,1,residential,,0.927435988355
Sabanilla,,1,residential,,0.207051733783
Mariano Cruz,,1,residential,,0.169988710591
Vallejo Larrea,,1,residential,,0.283208880325
Oe8,,1,unclassified,,0.220187354437
Oe8e,,1,residential,,0.108663371219
Maliarte,,1,residential,,0.476675141523
Luis Vallejo,,1,unclassified,,0.185687216459
,,1,residential,,0.37724508323
Fernando Tinanjero,,1,unclassified,,0.480918154634
Manuel Guizado,,1,residential,,0.446783319934
Calle A,,1,residential,,0.136578356926
Domingo Juan,,1,residential,,0.351335616266
Pasaje A,,1,unclassified,,0.166548942565
,,1,residential,,0.0366602557161
Pedro Freile,,1,residential,,0.501146797314
Manuel Valarezo,,1,residential,,0.282239173107
Belisario Torres,,1,residential,,0.0587863132096
Pedro Freile,,1,residential,,0.342587843506
Florencio Espinoza,,1,unclassified,no,0.396690565055
Antonio de Villavicencio,,1,unclassified,no,0.514110514306
Hernan Cortez,,1,residential,,0.559944697032
Vicente Anda Aguirre,,1,residential,,0.646318364242
Juan Ignacio Carrera,,1,residential,,0.295320888671
Manuel Cornejo Astorga,,1,residential,,0.294319552016
Pedro de Villamar,,1,residential,,0.144088934513
Joaquin Soto,,1,residential,no,0.247500458719
Rafael Quijano,,1,residential,,0.247572149061
Agustin Zarate,,1,residential,,0.159173049799
Geronimo Bemzoni,,1,unclassified,,0.158893305296
Alonzo Ojeda,,1,residential,,0.158896131867
Luis Robalino,,1,residential,,0.135293145982
Luis Robalino,,1,unclassified,,0.165499002896
Ruerto Alarcon,,1,residential,,0.224486150858
Diego Trujillo,,1,residential,,0.107553151235
Buena Aventura Aguilera,,1,residential,,0.148261554709
,,1,residential,,0.120075158705
A,,1,residential,,0.220524669403
B,,1,residential,,0.0690102369834
Jose Figueroa,,1,unclassified,,0.155681019847
Oe8f,,1,residential,,0.0838897641732
OE10,,1,residential,,0.36565785296
H,,1,residential,,0.248250262146
OE9a,,1,residential,,0.151135111836
OE8e,,1,residential,,0.110427965792
,,1,residential,,0.341807476952
,,1,residential,,0.157013722676
Flavio Alfaro,,1,residential,,0.100753927404
Carlos Crespi,,1,residential,,0.215247612204
Bartolomeo Ruiz,,1,residential,,0.379042813533
Angel Ludeña,,1,unclassified,,0.885799771755
Cristóbal Vaca de Castro,,1,residential,,0.0941043636107
Hernando de Luque,,1,residential,,0.21398690484
Jiménez de Quezada,,1,residential,,0.461100678274
Antonio de la Gama,,1,unclassified,,0.35988088168
Hernan Cortez,,1,residential,,0.506058232093
Evia Jacinto,,1,unclassified,,0.264465493118
Evia Jacinto,,1,residential,,0.178394306973
David Francisco,,1,unclassified,,0.43349639287
Jose Falcon,,1,residential,,0.135759434927
,,1,residential,,0.13687203233
,,1,residential,,0.12318051835
,,1,residential,,0.0961379638717
Dossman Carlos,,1,unclassified,,0.173558807775
Alonzo Izurieta,,1,residential,,0.138965366434
Arias,,1,residential,,0.128343654824
Velez Nicolas,,1,unclassified,,0.137341251617
Manuel Semblantes,,1,residential,,0.245828991702
Gala Manuel,,1,residential,,0.113699935723
Pedro Cieza de Leon,,1,residential,,0.286944453908
Jose Mora,,1,unclassified,,0.283943033102
Luis Napoleon Dillon,,1,residential,,0.506762508366
